essay_id_comp,n_effectiveness_elements,quality_index
D234B31FC8C0,14,1.714286
D240A8375BC2,12,1.25
D242BBCBEAFB,7,0.857143
D24506D93F4A,8,1.0
D24777F39289,11,1.272727
D248655EAA45,10,1.1
D24996A97544,8,1.125
D252A6E968AB,12,1.25
D25329DB4268,15,1.4
D253E3A5BAE1,11,1.0
D256A4B24F0B,7,1.0
D25B8D9F7D84,9,1.0
D25C3B9925E3,10,1.7
D2611A8CF082,10,1.0
D265C0C54BDC,15,1.533333
D268BAAFD698,10,0.9
D26946892067,10,1.2
D26BF2CC24E2,10,1.2
D26C9B0368D0,15,0.866667
D26D8E38326A,7,1.0
D27006254575,9,1.333333
D2723B90EEC1,14,1.428571
D282E21C2DB1,9,1.777778
D284AB2165C8,7,1.142857
D2851DC6AF41,7,1.0
D287C855A18A,9,1.222222
D28B89FAFE9E,15,1.266667
D291519003C4,11,1.363636
D2918EDA94E9,9,1.0
D2946A413E6C,11,1.545455
D29E70FBCEC1,4,1.25
D2A1577EB7A8,9,1.111111
D2A1B5672C12,8,1.375
D2A4C59D44E0,8,1.0
D2B408505884,9,1.333333
D2B5ED1BA62F,11,1.0
D2BADE5A3DEF,9,1.0
D2BD6E5B0D1F,11,1.0
D2D4AD42B2E1,5,1.8
D2DB6F31B6D2,12,1.5
D2E8E5A1DE86,14,1.0
D2F5E24CEEAA,9,1.888889
D2F9E8A1C2B4,17,1.0
D2FE8D69BCB0,10,1.8
D30490AE8641,12,0.666667
D30614F0911F,11,0.909091
D3068B0EFF17,12,1.583333
D308EE83481B,12,1.833333
D30AC446FAC6,13,1.923077
D31481D3B465,9,1.666667
D3287589C77C,21,1.52381
D32FE4646A6A,14,1.214286
D336CB3A69F1,8,1.125
D337DC4042D2,15,1.6
D33821E5CC1D,11,1.0
D33AE08C2BEC,10,1.0
D343F253FDE8,12,1.333333
D344430F21DA,9,1.0
D34504244EBD,10,1.0
D34CD90863C2,11,1.363636
D34DFB9BF717,11,0.909091
D35AE4A7CE83,10,1.1
D35C1DDA7658,9,1.555556
D363B047F99B,7,1.142857
D370F48E3AD1,6,1.0
D37343CEA1EE,6,1.0
D37412D51517,12,1.25
D376C98ABBDB,9,1.111111
D37E97BD69F4,10,1.4
D381DBB598D3,13,1.0
D38424C495CE,4,1.0
D38815C5F013,6,1.0
D389558B10D3,14,1.357143
D38A46B22248,12,1.166667
D393F9AC577D,9,1.333333
D395BD24262F,8,1.0
D396045E2CAA,8,1.0
D39ED738414F,3,1.0
D39FAAF86C31,7,1.0
D3AA884640DB,9,1.0
D3AFCB51AA40,6,1.166667
D3BD101E28A4,12,1.0
D3C4B340AB3F,7,0.857143
D3C9713AEDC1,9,1.0
D3CE9EE4C4D3,11,1.545455
D3CFD3E68F27,9,1.333333
D3E723651DF3,9,1.333333
D3F48B4D2D6B,14,1.071429
D3FBCDB08BB7,9,1.0
D401D3682261,7,1.0
D401F5D87E45,8,1.0
D4062D91EE44,12,1.75
D40A10C36B30,7,1.0
D412E07BF06B,11,1.0
D425C2472543,7,1.428571
D4263CE94952,12,1.083333
D42B6354404D,9,1.222222
D42C8A38D141,13,1.846154
D43178C538DF,9,0.666667
D43D3A0AC4C0,9,1.0
D4442F757F02,8,0.75
D4494228C749,9,1.222222
D44C2B3C1C9B,2,1.0
D450BF08BE17,12,1.5
D45516C802DF,15,1.133333
D4620A5134E7,9,1.333333
D463BB44024B,12,1.333333
D46BCAFB46F3,9,1.555556
D46BCB48440A,8,1.0
D47240EFB904,14,1.357143
D48813812333,8,1.0
D4889CB1C62F,7,1.142857
D4941258B87A,10,1.0
D496BF3A284F,12,1.583333
D4988103ADF1,11,1.181818
D49AD6F46BD1,13,1.0
D49E57AFD1D1,6,1.0
D4AA8EC389C6,8,1.25
D4BB02CCC116,6,0.833333
D4BC716CE227,11,0.818182
D4BFB840A534,5,0.8
D4C789D85451,5,1.4
D4CA3E411BC3,12,1.25
D4CF0DF858F1,12,1.333333
D4D35DDC74EB,9,0.888889
D4D701DA6FFD,10,1.0
D4E16401D341,8,1.0
D4E3104E7591,11,1.818182
D4E76306D0E4,11,1.0
D4F0EA57652D,11,1.454545
D4F10FF804FF,12,1.0
D4F39D3F81E0,8,1.25
D4F76E7BBE12,6,1.0
D4F826201416,13,1.461538
D4FC7257FBA8,5,1.0
D4FF4B2AEFB4,10,1.3
D50BC91578B6,9,1.444444
D514ED6A3665,10,1.1
D5164250EE9D,10,1.3
D51B0DF8AEEA,9,1.222222
D51D6F5E3DE8,10,1.0
D52095AEF0B1,11,1.0
D5228994FD3C,13,1.307692
D522A9399593,12,1.583333
D5303AAD7E37,11,1.0
D5474D29854A,12,1.166667
D54821935AA6,9,1.0
D549B7685CBB,6,1.166667
D54F90711EA3,13,1.0
D55CA86551D8,7,1.0
D56252583678,3,1.333333
D569BD3E20CD,8,1.0
D5724EDF0DBA,9,1.333333
D5736E7D21F9,6,1.5
D5826C01FBF8,15,1.133333
D5847B4B6935,7,1.0
D58980F5EC66,13,1.076923
D58A10234F6A,12,1.5
D58DD07BC0D6,6,1.0
D59EDBD7F38F,3,0.666667
D5A0A8C83A60,17,1.235294
D5A20C71791D,8,1.0
D5A3F3F539A8,20,1.2
D5C7CD75E324,7,1.0
D5C8C29F17D8,11,1.090909
D5D12DBE04B6,10,1.0
D5D689030CA2,5,0.8
D5D8E7DFCF5B,11,1.090909
D5DCB665A2A2,11,1.545455
D5E0305B4E90,7,1.0
D5E3716C5E49,10,1.0
D5E8832F37DE,9,1.666667
D5EE6230B88E,15,1.0
D5EEF3A6DAC2,12,1.666667
D5F0FC5E6E5E,9,1.888889
D5F24E057CA2,4,1.0
D5F6593584F8,6,0.5
D5F7178E3FB1,3,1.0
D5FABAF8F84A,12,1.25
D5FC154349CA,7,1.142857
D5FDDB4DFA82,12,1.666667
D5FDDD8509F2,12,1.25
D6068FF1B29A,16,0.375
D6076F5278FD,10,1.0
D60F86CE307A,12,1.0
D6105DFE6379,9,1.111111
D6205D9E6E20,7,1.0
D6278021E119,8,1.0
D628429A0645,10,1.0
D62BC508C6BB,9,1.111111
D62C13D2615D,12,1.0
D637A78C881E,11,1.0
D63BA0463CD5,11,1.090909
D6466B4502D5,8,1.0
D6491D0BAEE0,12,1.0
D65079331F17,8,1.5
D6561FF31782,10,1.2
D659F8B4298D,12,1.25
D65A9A78A23E,3,1.333333
D6668C2DBD4D,8,1.0
D66B1B59778B,5,1.0
D66B89FC3757,9,1.0
D68085C15D3C,9,0.888889
D6830CC770FF,10,0.7
D68F66581BF1,8,0.75
D69416DBA6F4,11,1.090909
D69CDA890426,10,1.0
D69D38AB04FB,8,1.125
D6AA174A32AF,15,1.4
D6AED985BFA1,9,1.888889
D6B4B647FC25,12,1.583333
D6B7EE7B040D,11,2.0
D6BDA0F9F006,7,1.571429
D6C06F4BC0DA,8,1.125
D6CD89424182,10,1.0
D6CF7CB72CAF,10,1.1
D6DA25B584B2,17,1.117647
D6DAD8CE29A6,9,1.666667
D6DE836BDF1E,9,1.0
D6E2AF2B1B54,10,1.4
D6E6CFF686BF,8,1.0
D6E6E835191D,9,1.0
D6E7A5034205,9,1.222222
D6E91124E3C1,12,1.0
D6EBE6485EB1,12,1.0
D6ECCFEB0AEE,12,1.166667
D6EF8C8D2542,10,1.2
D6F76B0E487F,18,1.444444
D6FD06B5AAEA,12,1.333333
D712B132C8DF,7,1.571429
D7148D8FC7F7,12,1.0
D7240B7F063A,4,1.25
D72B8EA15C83,14,1.5
D72C6FB455A0,16,1.0
D72CB1C11673,10,0.9
D72D0386600A,11,1.090909
D72FA02E59ED,14,1.285714
D7301CAAFAB0,9,0.555556
D733AD9B0C31,12,1.333333
D735AC2E844F,9,1.555556
D74117152CBC,9,1.0
D746FBC79FFA,8,1.125
D7497B662A49,9,1.0
D74D7731FEA0,6,1.0
D751FAE92161,9,1.777778
D752DF2541DD,16,1.0
D762D09E389E,11,1.181818
D76E6A1CA5CF,6,1.0
D7704124F319,7,1.0
D77B7635FF7F,12,1.833333
D78579C10220,11,1.181818
D7858B9A54CE,11,1.454545
D786038182B6,13,0.846154
D79A5C8FDE2C,13,1.538462
D79B3C0646C0,9,1.222222
D79E9FFDF3AC,16,1.25
D7A223203064,4,1.5
D7AC0CBF7742,12,1.166667
D7B12358DBA3,21,1.809524
D7B762CDB426,7,1.142857
D7B78756EA51,10,1.4
D7B7922A821B,10,1.1
D7BED4F214F4,11,2.0
D7CBAFF010CA,9,1.333333
D7D1BA7B733C,5,1.0
D7D4F8C7FDFD,11,1.272727
D7D5B313943F,4,1.0
D7D66E258830,7,1.0
D7D69872016F,12,1.166667
D7DA16DF1DFA,6,1.0
D7DB18D1807F,14,1.428571
D7DD6B53B8B6,11,1.181818
D7EFCB1D6BFC,14,1.571429
D7F08906BCB3,6,1.0
D7FFBE6E0434,9,1.0
D800E94913B4,14,1.571429
D81114D5646C,9,1.111111
D81428AC9545,8,1.0
D819F9680753,8,1.0
D8284C3B2D2C,6,1.0
D830F531C366,12,1.416667
D83490F6B0B5,12,1.0
D83B337EB709,12,1.166667
D83B639CDF7F,7,1.0
D83F89166BD3,15,1.4
D8406ADB1493,9,1.222222
D840AC3957E5,8,1.0
D8423F36D01A,8,1.0
D84271FC252A,9,1.777778
D84CB197450F,9,1.0
D85638E450CC,6,1.0
D85BF31FDBB1,12,1.0
D866C80A55A4,14,1.5
D86E4D85A5B1,11,1.090909
D8708AEA9667,7,1.0
D870D44CC2A9,9,1.333333
D8728E6AF814,9,1.666667
D8782A7B9509,6,1.0
D87E49D020B1,11,1.0
D88577FFCDB2,10,1.0
D887C3386299,11,1.545455
D889C48DD497,12,1.0
D88A1D12032B,4,1.0
D88B4501DA8E,3,1.333333
D88E55D44EAD,9,1.444444
D891B1BFC6F6,7,0.857143
D8934CA35801,5,1.0
D8A3DBAE8AAD,12,1.166667
D8B1428C9C49,7,1.0
D8BDF61F6010,12,1.083333
D8C149300D31,18,1.333333
D8C3DD3A74F1,12,0.916667
D8C47A7C4F39,15,1.266667
D8D90E042134,6,1.0
D8DBF197A624,14,1.071429
D8E16EEF6520,4,1.25
D8E4CB99DD3F,11,0.909091
D8E8BBA9E966,7,1.0
D8EAAA9AB53B,13,1.769231
D8F3781C0ADC,10,1.0
D8F89BE1861C,11,1.272727
D8FA1F4C6D5C,11,0.363636
D9051AACAC49,7,1.0
D90A159EDD27,12,1.083333
D90FF71D0964,7,1.714286
D91B2369C76D,6,0.5
D91DF55E351B,7,1.0
D91E1C57C0AD,7,1.0
D925E8553B9D,12,1.083333
D9266AAB3A51,11,1.363636
D92E4A5DAA55,12,1.416667
D92E631AA886,15,1.133333
D935E6EB5427,11,1.454545
D93BADC352CF,12,0.916667
D93DE5C411EA,9,1.0
D941EA296360,8,1.0
D94C5A4EBEDF,14,1.0
D94F579CFD16,10,1.0
D94F8C916402,9,1.0
D954D8B031D4,10,1.0
D955E21FF1A0,5,1.0
D95AD99A9225,12,1.0
D95D51EFCBB2,10,1.2
D95DB718C0A4,5,1.0
D95F9F5C8A98,8,1.0
D96822A98F32,9,1.333333
D972C6918584,11,0.909091
D97E47A63218,9,0.888889
D97F2B893D8E,9,1.222222
D98F3E1DE828,9,1.111111
D9969B1F3A15,9,1.777778
D99A7BF56928,8,0.875
D99A8FDB17D8,13,1.0
D9A9EEDB9D0C,14,0.928571
D9AFEF8F5C41,14,1.571429
D9B24103EA38,11,1.727273
D9B2449945D1,11,1.636364
D9B3809280F9,11,1.0
D9B9F1212FB0,9,1.0
D9BB6C11F6E3,6,1.166667
D9C0995BC85E,9,1.0
D9C2561E3D3F,9,1.222222
D9C7239183B8,14,1.214286
D9C93D8604E1,7,1.0
D9C9F849DC3E,14,1.285714
D9CB3A1C5A65,10,1.2
D9DD8E066439,9,1.0
D9EA6EA497D8,14,1.071429
D9F140E187E0,9,1.0
D9F81CACE60B,12,1.416667
D9F9E6C83C42,6,1.0
DA025E83C104,11,1.0
DA06C685218C,10,1.0
DA0FBE6F11C9,10,1.9
DA1108A0B880,10,1.5
DA1AAFBF0C33,11,1.0
DA1C7D2E4652,11,1.545455
DA1EC7B04A89,7,1.142857
DA228B928B61,9,0.888889
DA256CE59165,5,1.0
DA2D885A25C8,9,1.0
DA2D92B73B67,11,1.0
DA41A7B07DF0,10,1.0
DA4CC3E793A7,7,0.571429
DA6129048732,9,1.0
DA617DC7E4E9,13,1.0
DA645EE46524,7,1.142857
DA67A738611E,8,1.125
DA6A5A5A67A0,12,1.166667
DA6D07A177C7,8,1.0
DA723916BCC0,6,1.0
DA72D7D20441,4,1.0
DA757F0B202B,12,1.0
DA86BC9B9FB6,8,0.875
DA892A0397A7,15,1.4
DA8F8C0D6952,11,1.454545
DA9250021F33,11,0.909091
DA97EDCE0411,12,1.416667
DAA1B0DC9448,9,1.444444
DAA628E2227A,9,1.0
DAAA48575626,11,1.090909
DAAB3F3226B7,6,1.166667
DAAC37C0B251,9,1.0
DAACA620A21F,16,1.375
DAAE03562B58,12,1.25
DAB2DE52F977,14,1.071429
DAB32DFD9F8E,8,1.75
DAC85E32DCED,7,1.714286
DACAA57BB2DA,11,1.0
DACB465971AA,10,1.1
DACF12F21A7C,8,0.875
DAD962720BFA,10,1.0
DADE59A3F782,7,1.0
DAE3E4057810,7,1.0
DAF339DC4E48,18,1.555556
DAF474E5E711,11,1.090909
DAFE25154516,8,1.0
DAFF03EE1185,16,1.25
DB0A595A4723,6,1.0
DB0AAE4A906D,9,1.111111
DB12BA4206B8,7,1.0
DB3A6CE1E72C,9,1.0
DB4120B86224,10,1.1
DB456BAE601B,13,1.461538
DB4B78DAADCB,4,0.75
DB4B94FE666C,13,1.153846
DB4FE19B8FDA,13,1.461538
DB5226FDBAD9,7,1.571429
DB52CF86239E,10,1.0
DB5EA842EE5C,10,1.1
DB61771326C9,5,1.0
DB62D47E5B0D,6,1.0
DB64557FFF45,11,1.0
DB7C2E4235B4,15,1.066667
DB806AB245CC,6,1.0
DB82C7F35E09,12,1.0
DB8C242CD917,12,1.5
DB9838545463,10,1.2
DB9CAE4A0E72,12,1.75
DBA1BE0F3883,10,1.1
DBA34EE35681,6,1.0
DBA3D1D1D0B5,11,1.454545
DBA5AB233A32,11,1.454545
DBA70364DC32,9,1.0
DBB590C34361,13,1.230769
DBB59F61A74B,10,1.6
DBB73F490F75,8,1.0
DBB86EAFC921,11,1.0
DBB8D193FF22,11,1.0
DBC53691CD0A,13,1.692308
DBCDA37271B0,14,1.0
DBD25468A540,9,1.0
DBE03B6BEC7B,9,1.0
DBE16C234CF3,17,1.588235
DBE4FF1CA803,9,0.888889
DBE9780AB73D,9,1.666667
DBEBB6A866B6,8,1.0
DBF35E9F40A2,9,1.222222
DBFD15D537CA,8,1.0
DC00E095928F,16,1.0
DC011CC0196C,15,1.0
DC071D6F4B9B,12,1.5
DC0AA2B1EE04,9,1.555556
DC0D4BED5690,10,1.1
DC1DF3697B5B,7,1.0
DC25CFE5EACC,15,1.0
DC2EE6A2F024,6,1.0
DC364EC72968,8,0.75
DC3B3B45F177,9,1.777778
DC3FB660851C,12,1.0
DC430F1F553A,12,1.166667
DC5B8E6C23E6,14,1.0
DC5BC55992EF,12,1.5
DC5BDFA3BFD6,15,1.733333
DC5D57703D10,7,1.0
DC6181711B08,12,1.0
DC67C20F18B4,9,1.888889
DC6B635B5ACC,6,0.833333
DC6EDCFCFBC2,8,1.0
DC70105E6486,12,1.0
DC73C0D559C2,7,1.0
DC778C27E995,15,1.133333
DC7A5FB980EB,9,1.333333
DC8F1803CAA3,12,1.0
DC8FC7A75827,6,1.0
DC957F383300,15,1.066667
DC98401E5435,9,1.666667
DC99A891155A,13,1.0
DC9CBB208C6D,5,1.0
DC9CFB86974F,11,1.0
DC9E68A23D49,3,1.333333
DCA37228E485,9,1.0
DCA75F07566D,9,1.111111
DCA9EC57CDD9,9,1.333333
DCABFA6AD5AE,11,1.727273
DCC03D6E1A60,13,1.0
DCC5C3EDE4B4,7,1.142857
DCC759FDB81B,8,1.75
DCCCC2D2E6F7,8,1.25
DCD55461ED69,10,1.0
DCE82F61BE10,14,1.0
DCE93861CC17,9,1.333333
DCEFAC68750A,7,1.285714
DCF69E80899A,11,1.0
DCF6CF405A9B,8,1.125
DCFBD4CF4251,10,1.0
DD0929BB46D0,7,1.0
DD0C4908118A,4,1.75
DD0F3E7B4DDE,9,1.0
DD16D942AAA6,10,1.0
DD1D41CC5388,9,1.888889
DD1D7CBCEE67,6,1.0
DD259D664877,11,1.272727
DD297FC6742E,10,1.0
DD2A3D3C8EFE,9,1.0
DD2E2344EE9A,9,1.0
DD344529E596,12,0.916667
DD42D7A5641A,11,1.0
DD4452393C7E,7,1.0
DD474E5804C0,13,0.923077
DD4953261FCD,9,1.0
DD5516A5BDD5,9,1.444444
DD611D7D21FB,9,1.111111
DD6238DB550D,7,1.571429
DD637A4E40F2,14,1.571429
DD66EBC605D1,17,1.117647
DD718D458160,9,1.111111
DD71BE46AFE9,8,1.0
DD769E98B1FF,10,1.0
DD77F2D94E3A,12,1.75
DD861E42F43C,12,1.0
DD8649A7235B,6,0.833333
DD8F90D2A759,8,1.0
DD92629D4A50,12,1.25
DD95B403F95F,5,1.4
DDA8E22052DD,12,1.0
DDB424217004,10,1.2
DDB51D1B4A5F,8,0.875
DDBF7A73F765,12,1.0
DDC53C7B5B42,10,0.7
DDD1ECC1D35F,9,1.0
DDDA4C02DB34,7,1.0
DDE5F76CAE87,8,1.25
DDE62E929C6B,7,1.142857
DDE64A8AE177,9,1.0
DDEECCE96A13,11,1.0
DDEF5E8CEDA0,10,1.1
DDF590722BF7,9,1.0
DDF611F84032,11,0.909091
DDF94CF384FD,16,1.5625
DDFD32F71277,14,1.357143
DDFE32440B4E,10,1.2
DE04ED82B911,10,1.2
DE07BC43B1E5,10,1.0
DE0BE442F3F2,6,1.0
DE0F442888D2,7,1.0
DE11D98D685E,7,1.285714
DE17AE0AFF7D,15,1.266667
DE2892C0639D,10,1.1
DE2AEFF23011,11,1.090909
DE2DAA2A9345,6,1.0
DE34EBAA18EE,11,1.0
DE3A8BE8C603,10,1.4
DE464738294E,12,1.0
DE499912068F,17,1.117647
DE4A7CBFD4DF,8,0.625
DE51EAD12F36,18,1.222222
DE5734279D92,7,1.0
DE6623432646,15,1.6
DE6896BD2E62,12,1.416667
DE706AB4435F,10,1.0
DE717602BE6E,7,1.571429
DE728DF42B4C,9,1.444444
DE74EE90011B,3,1.333333
DE762A22E874,9,1.222222
DE7A974017E1,6,1.0
DE7F02980A1D,11,1.727273
DE841BF24A2F,9,1.0
DE84ECE816A7,6,1.166667
DE995A14B51D,7,1.571429
DE9E2CC41A63,6,0.666667
DEA0F85D7DB9,11,1.0
DEA8551BCE81,12,1.0
DEAF202F9EB2,10,1.1
DEB61D33E804,9,1.333333
DEB6DD3E13D8,11,1.0
DEB6EF459B10,5,0.4
DEC0AE0BBCA6,7,1.0
DECDC46197E4,12,1.833333
DECE5ADD8E41,9,1.0
DECECA25BCBD,19,1.263158
DED1836E758C,9,1.0
DEDBA7A90125,12,1.0
DEDCFAD56126,15,0.866667
DEDF5F03E30F,7,1.0
DEE347FC135C,9,1.555556
DEEB40F3A79D,11,1.0
DEECF8A86136,9,1.111111
DEFEAAC01F83,11,0.909091
DF00A9FDE3D9,8,1.25
DF0E5C97D467,10,1.4
DF249BCF1B57,14,1.214286
DF255BB19E6D,10,1.1
DF30561FC18B,7,1.0
DF3EA9FBAB8F,10,1.4
DF4094E2AFA0,6,1.333333
DF4A18C70D2A,9,1.0
DF5281802CF1,12,1.166667
DF564C30E155,10,1.2
DF5F5748EEF5,8,0.75
DF76BBCD85B1,14,0.928571
DF7A8A771133,17,1.0
DF7CD9B3B988,3,1.0
DF7CE3C241CE,9,1.0
DF7E25AEB331,10,1.3
DF82E9233655,7,1.857143
DF8386B85411,14,1.785714
DF890FC7D48F,9,0.888889
DF89D66120D2,12,1.25
DF8A499373F4,9,1.0
DF920E0A7337,9,1.0
DF944DD9C026,11,1.0
DF9580284892,4,1.75
DF9D7CEBFBF4,9,1.111111
DFA350B72363,8,1.25
DFA37BC88FA6,14,1.285714
DFB05A5E4FE7,14,1.0
DFB074E89515,11,0.909091
DFB9E05148CD,7,1.714286
DFBA34FFE11D,11,1.0
DFC217C4144E,10,1.2
DFCE04EE5E11,14,1.142857
DFCF2A3BE972,11,1.272727
DFD2C3047A7F,9,0.888889
DFD700856850,6,1.0
DFE2FC3897AF,9,1.444444
DFE6D4DFE88D,8,1.0
DFE72C747B5B,15,1.2
DFEAEC512BAB,10,1.0
DFF09E77A730,4,1.0
DFF9D6FA7A8A,7,1.0
E018497ED277,13,1.076923
E024277769DE,12,1.5
E03004D2EC0E,9,1.0
E0326A44EAA7,12,1.333333
E032A417EBD1,9,1.222222
E03ABEC27E0E,12,1.25
E04328029B5D,6,1.0
E04915C5EF0F,11,1.0
E0536CFB1530,8,1.0
E05800F81426,4,1.0
E05ACF2DFCB8,11,1.090909
E05FAF430BBC,10,1.2
E060D90D6CB9,9,1.0
E0641441E7B6,11,1.0
E06A8C8B5666,7,1.0
E077B0E86DBE,9,1.333333
E0797671B1B2,7,1.0
E079C8DE0D1E,9,0.888889
E083167B7FA9,8,1.0
E088DABCADF1,16,1.5625
E08A1ADE64C2,14,1.5
E099AB8BFFC5,5,1.0
E0A1D0E7B2FF,12,0.916667
E0A4A5FB3C3D,10,1.0
E0A686C9DEFF,14,0.714286
E0AB88923BA8,11,1.0
E0B1630FB93C,7,1.857143
E0BBCFF37E53,12,1.583333
E0BC31D75246,9,1.0
E0BC570E02EF,6,1.0
E0C2BC52DEC1,8,1.0
E0C638AF8B52,16,1.25
E0C65D8198DD,18,1.055556
E0C7A011BEF5,7,1.0
E0C817E9566C,15,1.533333
E0CAF5DAB8E3,9,1.0
E0E07A90CD79,13,1.384615
E0E704BAA407,11,0.818182
E0ED571AED2A,7,0.857143
E0ED943EC5A7,8,1.0
E0F74B9F9C79,12,1.0
E0FEF743B354,9,1.0
E106B08D9BD5,9,1.555556
E10A4D05618B,14,1.214286
E10E42DFDA2B,8,1.0
E11028B183D4,12,1.0
E112AB5D1FCD,9,1.0
E117A2236FB2,11,1.0
E118DBC2FE54,11,1.090909
E11931B2A6AC,11,1.181818
E11AF042D7B5,8,1.0
E12450BAE343,11,1.0
E125061E7C8A,11,1.636364
E125A0E0FD41,15,1.133333
E14632E60C40,15,1.4
E1464913F4ED,9,1.777778
E1571FAF496E,15,0.933333
E157A46F6620,10,2.0
E15ECDD9A660,9,1.444444
E16916B78B8F,13,1.384615
E1706E7F68AC,10,1.0
E178F7288BEE,12,1.25
E188A496D70C,9,1.0
E1892DEBDF43,8,1.0
E193F743822B,12,1.083333
E1A7CA8AAE69,9,1.222222
E1AA4DD50FFE,13,1.538462
E1AB05589049,9,1.666667
E1ABD278E4CD,12,1.416667
E1AE7FDD072F,9,1.0
E1B4C22E7785,7,1.428571
E1BF1B0C6C08,9,1.222222
E1C96D7A8110,13,1.307692
E1D90A25415D,3,1.0
E1DDD9115527,11,1.090909
E1DF5A240860,6,1.0
E1EC4869981F,10,1.3
E1F8CC751301,12,1.0
E2008A562703,11,1.363636
E2051966C4BC,9,1.111111
E20BA9FF8CD1,7,1.285714
E214E42B939C,14,1.0
E215400764F3,12,1.416667
E21F0A8C61AA,19,1.473684
E221E2575DA8,12,1.25
E22D53ADC06A,12,1.333333
E237F17B4C4E,7,1.142857
E24220DC9CBC,5,1.0
E2424E02CF26,8,1.125
E243395D94C1,11,1.181818
E24CB91289DE,7,1.0
E24F3C794B08,12,1.25
E24F801F1C4A,9,1.777778
E26249CC6344,11,1.0
E26250112076,8,1.0
E2630767E36B,17,1.411765
E263EB3FBC22,8,1.0
E2644EB8180E,8,1.0
E2669D67879F,10,0.9
E267774724A3,5,1.2
E267AD56BEDA,10,1.0
E272662CDFFC,12,1.0
E286AD066204,7,1.714286
E29BB3036F42,6,1.333333
E2ACE0A2F214,8,1.25
E2AF0F6F8B0C,8,1.125
E2B4BB363CCF,11,1.818182
E2B7D2BC2163,10,1.4
E2BB0AA98EA5,14,0.928571
E2C5E75AEB85,10,1.0
E2D4914989F4,11,1.0
E2D6958F6FC4,12,1.166667
E2DB73B74268,5,1.0
E2E3B94DAE4C,9,1.111111
E2E3F9182F8D,9,1.111111
E2F4E68CFEAD,15,1.466667
E2FCB022655C,12,1.166667
E2FCF4124BCE,7,1.142857
E30209138F4A,10,1.6
E3097287CBD1,13,1.076923
E3098475BFE3,9,1.111111
E316A7CADFAE,10,1.2
E317D1070D4F,22,1.272727
E31E8081F587,12,1.083333
E31EF8887AA4,7,1.0
E328DD28411B,12,1.25
E33ACC2CE4A9,4,2.0
E33D8FADD6BC,12,1.25
E3478C339A2B,12,1.083333
E34D8F5E2493,9,1.111111
E353EF820872,11,2.0
E3559D8E946B,8,1.125
E36518881D9B,8,1.0
E3668C4C4C0C,7,1.0
E3752B328709,11,1.0
E37DDD386B5B,10,1.3
E382BBC2D88E,12,1.0
E38F3F02957D,9,1.111111
E390C09138FC,12,1.0
E392A61F0E02,8,1.0
E392F8BC3F93,11,1.0
E39559BF14F2,12,1.916667
E3A0D17253B9,6,1.333333
E3A2C937BE5C,12,1.0
E3A519D05CE5,10,1.0
E3AE96BD6370,14,1.071429
E3B01D3EF8C1,8,1.0
E3B3792EFF86,8,0.875
E3B5F5E76B04,14,1.357143
E3BA4F414829,6,1.166667
E3C5F6B9EDB7,6,1.5
E3C9B6675588,6,1.166667
E3D6D79EA71F,7,1.571429
E3DB63C503FC,7,1.285714
E3DD9FD8CB78,10,1.0
E3E283A204F4,9,1.555556
E3E50332E6FD,10,1.7
E3E51C3F6E8B,14,1.142857
E3EA6FB5390E,15,1.0
E3EC69F1DA50,13,1.0
E3EF725157D1,9,1.111111
E3F1E3B08625,12,1.416667
E3F7C506105F,6,1.0
E3F990437D0B,9,1.0
E3FC2388E2A5,13,1.0
E3FD686E3696,12,1.333333
E3FF67C84443,7,1.0
E406678F52D8,12,1.0
E40C8427B410,8,0.75
E40FC88896CF,15,1.266667
E40FCCD0202A,9,1.555556
E41069F5273A,10,1.1
E4196C7BE2AF,11,1.272727
E429FF2A24BC,9,1.0
E42D72563951,12,1.666667
E4303F5DA72C,5,0.8
E4306421A388,21,1.428571
E44060CBDCF8,12,1.0
E4446EFE0F8C,9,1.0
E44539A0116C,6,1.0
E459422C794C,12,1.666667
E4596B010B9B,11,1.0
E45E61408FF5,8,1.0
E45E9DC77BF4,5,1.0
E46C52182D66,15,1.4
E46E59D6FAAC,8,1.0
E46EFDB1A301,7,0.714286
E47334837113,8,1.0
E475F06BDADC,10,1.2
E4773D5D6BEA,11,0.909091
E490CC452ADD,12,1.416667
E497A489CA82,10,1.0
E4994414BA5A,15,1.4
E49ACBC11993,7,1.0
E49E1BE24B54,6,0.833333
E4A137196DDD,22,1.0
E4B7DF413601,14,1.071429
E4BFE6EC3275,13,1.0
E4C696F6D35D,3,1.0
E4CE8E374B3A,9,1.777778
E4CF900A6CB6,4,0.75
E4D4DBB54D4B,8,1.125
E4D780F0FCA4,6,0.666667
E4DA68D2918E,11,0.818182
E4DC7BF5147E,10,0.9
E4DD1F3429F8,8,1.0
E4DE4FCBFA63,7,1.0
E4E456EF2132,12,1.0
E4EDEE977D32,12,1.416667
E4F262D098ED,10,1.0
E4F64D34C2F1,8,1.0
E4F8F96D1AC4,9,1.444444
E4FACBE9AC22,7,0.714286
E50212D4B912,9,2.0
E504081AA343,10,0.9
E50573E4631B,17,1.0
E506BA4555A6,13,1.0
E508BAFC3BF9,6,1.0
E511D6E99C4B,8,1.0
E51722919697,4,0.75
E5187E0B5C8D,8,1.25
E51A57766989,9,1.0
E51DC9CFC464,14,1.285714
